cntdate,countname,store,batch,dept,sdept,class,sclass,sku,ibc,sbc,sku_desc,brndname,brnddesc,catalogue,color,size,retail,cost,phycnt_rtl,phycnt_cst,qty_count,count_user,rpname
20240914,4BLG02,55,F10222,540,402,100,110,186173,70698022,8856682000232,"ผ้าเทป LOUIS 1.5""X8Y/GN",LOUIS LO,LOUIS,,GREEN,,50,28.96,450,260.64,9,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80240,540,402,100,110,186173,70698022,8856682000232,"ผ้าเทป LOUIS 1.5""X8Y/GN",LOUIS LO,LOUIS,,GREEN,,50,28.96,1900,1100.48,38,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10222,540,402,100,110,186180,70698084,8856682001796,"ผ้าเทป LOUIS 1.5""X8Y/PI",LOUIS LO,LOUIS, NULL,PINK,,50,28.888,550,317.76,11,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80128,540,402,100,110,186180,70698084,8856682001796,"ผ้าเทป LOUIS 1.5""X8Y/PI",LOUIS LO,LOUIS, NULL,PINK,,50,28.888,2100,1213.29,42,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10222,540,402,100,110,186185,70698121,8856682000317,"ผ้าเทป LOUIS 1.5""X8Y/YL",LOUIS LO,LOUIS, NULL,YELLOW,,50,28.872,600,346.46,12,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80241,540,402,100,110,186185,70698121,8856682000317,"ผ้าเทป LOUIS 1.5""X8Y/YL",LOUIS LO,LOUIS, NULL,YELLOW,,50,28.872,1750,1010.52,35,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10222,540,402,100,110,186189,70698169,8856682001789,"ผ้าเทป LOUIS 1.5""X8Y/OR",LOUIS LO,LOUIS, NULL,ORANGE,,50,28.938,450,260.44,9,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80239,540,402,100,110,186189,70698169,8856682001789,"ผ้าเทป LOUIS 1.5""X8Y/OR",LOUIS LO,LOUIS, NULL,ORANGE,,50,28.938,1950,1128.58,39,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10222,540,402,100,110,186195,70698220,8856682000300,"ผ้าเทป LOUID 1.5""X8Y/L.BU",LOUIS LO,LOUIS,,BLUE,,50,28.939,600,347.26,12,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80127,540,402,100,110,186195,70698220,8856682000300,"ผ้าเทป LOUID 1.5""X8Y/L.BU",LOUIS LO,LOUIS,,BLUE,,50,28.939,1950,1128.62,39,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10218,540,402,100,110,186208,70698367,8856682000331,"ผ้าเทป LOUIS 2""X8Y/YL",LOUIS LO,LOUIS,"2""X8Y/YL",GREEN,,66,37,726,407,11,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10219,540,402,100,110,186212,70698404,8856682001819,"ผ้าเทป LOUIS 2""X8Y/OR",LOUIS LO,LOUIS,,NOT THE COLOR,,66,37,1584,888,24,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10218,540,402,100,110,186217,70698442,8856682000416,"ผ้าเทป LOUIS 2""X8Y/BU",LOUIS LO,LOUIS,"2""X8Y/BU",NOT THE COLOR,,66,37,2376,1332,36,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10221,540,402,100,110,246913,71292953,8855805038480,เทปผ้ากาวNUVO#555 24MM.X8Y/RD,NUVO  NU,NUVO,,RED,,33,14.29,363,157.19,11,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10221,540,402,100,110,246924,71293066,8855805038565,เทปผ้ากาวNUVO#555 48MM.X8Y/SI,NUVO  NU,NUVO,,SILVER,,62,37.1,620,371,10,OHOSTRSYS,VAR1
20240914,4BLG02,55,D40001,540,402,100,110,246925,71293073,8855805038602,เทปผ้ากาวNUVO#555 48MM.X8Y/RD,NUVO  NU,NUVO,,RED,,62,37.1,62,37.1,1,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10221,540,402,100,110,297040,71792507,8855805039364,"เทปผ้ากาวNUVO#555 3""36MMX8Y/YL",NUVO  NU,NUVO,,YELLOW,,47,28.53,329,199.71,7,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10221,540,402,100,110,297042,71792538,8855805039395,"เทปผ้ากาวNUVO#555 3""48MMX8Y/YL",NUVO  NU,NUVO,,YELLOW,,62,37.1,744,445.2,12,OHOSTRSYS,VAR1
20240914,4BLG02,55,P60003,540,402,100,110,320334,72024959,8855805051403,เทปผ้า ONE 24มม.x9หลา/ดำ,ONE   ON,ONE,24มมX9หลา/ดำ,BLACK,,30,11.18,30,11.18,1,OHOSTRSYS,VAR1
20240914,4BLG02,55,,540,402,100,110,320335,72024973,8855805051427,เทปผ้า ONE 48มม.x9หลา/ดำ,ONE   ON,ONE,48มม.X9หลา/ดำ,BLACK,,55,20.648,0,0,0,,VAR1
20240914,4BLG02,55,P60003,540,402,100,110,320336,72024980,8855805051373,เทปผ้า ONE 24มม.x9หลา/เขียว,ONE   ON,ONE,24มม.X9หลา/เขีย,,,30,11.18,150,55.9,5,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10191,540,402,100,110,320343,72025048,8855805051311,เทปผ้า ONE 24มม.x9หลา/แดง,ONE   ON,ONE,24มม.X9หลา/แดง,RED,,30,11.18,180,67.08,6,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10224,540,402,100,110,320348,72025116,8855805051304,เทปผ้า ONE 48มม.x9หลา/เงิน,ONE   ON,ONE,48มม.X9หลา/เงิน,SILVER,,55,20.749,550,207.49,10,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80300,540,402,100,110,320348,72025116,8855805051304,เทปผ้า ONE 48มม.x9หลา/เงิน,ONE   ON,ONE,48มม.X9หลา/เงิน,SILVER,,55,20.749,330,124.49,6,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10191,540,402,100,110,320351,72025130,8855805051342,เทปผ้า ONE 24มม.x9หลาน้ำเงิน,ONE   ON,ONE,24มม.X9หลาน้ำเง,BLUE,,30,11.18,330,122.98,11,OHOSTRSYS,VAR1
20240914,4BLG02,55,P60003,540,402,100,110,364368,72463819,8855805073153,เทปผ้าONE#24MMX9Y/YL,ONE   ON,ONE,,YELLOW,,30,11.18,210,78.26,7,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10217,540,402,100,110,417094,72990315,8858419001079,เทปผ้าONE#48มม.x9หลา/SI,ONE   ON,ONE,,,,55,21,880,336,16,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80300,540,402,100,110,417094,72990315,8858419001079,เทปผ้าONE#48มม.x9หลา/SI,ONE   ON,ONE,,,,55,21,330,126,6,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10217,540,402,100,110,417095,72990322,8858419001086,เทปผ้าONE#48มม.x9หลา/BK,ONE   ON,ONE,,BLACK,,55,21,770,294,14,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10217,540,402,100,110,417096,72990339,8858419001031,เทปผ้าONE#48มม.x9หลา/RD,ONE   ON,ONE,,RED,,55,21,880,336,16,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80300,540,402,100,110,417096,72990339,8858419001031,เทปผ้าONE#48มม.x9หลา/RD,ONE   ON,ONE,,RED,,55,21,825,315,15,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10217,540,402,100,110,417097,72990346,8858419001048,เทปผ้าONE#48มม.x9หลา/BU,ONE   ON,ONE,,BLUE,,55,21,770,294,14,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10217,540,402,100,110,417098,72990353,8858419001055,เทปผ้าONE#48มม.x9หลา/GN,ONE   ON,ONE,,GREEN,,55,21,880,336,16,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80300,540,402,100,110,417098,72990353,8858419001055,เทปผ้าONE#48มม.x9หลา/GN,ONE   ON,ONE,,GREEN,,55,21,605,231,11,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10217,540,402,100,110,417099,72990360,8858419001062,เทปผ้าONE#48มม.x9หลา/YL,ONE   ON,ONE,,YELLOW,,55,21,770,294,14,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80300,540,402,100,110,417099,72990360,8858419001062,เทปผ้าONE#48มม.x9หลา/YL,ONE   ON,ONE,,YELLOW,,55,21,385,147,7,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10216,540,402,100,110,417100,72990377,8858419001017,เทปผ้าONE#36มม.x9หลา/SI,ONE   ON,ONE,,SILVER,,40,15.75,1000,393.75,25,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10216,540,402,100,110,417101,72990384,8858419001024,เทปผ้าONE#36มม.x9หลา/BK,ONE   ON,ONE,,BLACK,,40,15.75,480,189,12,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80300,540,402,100,110,417101,72990384,8858419001024,เทปผ้าONE#36มม.x9หลา/BK,ONE   ON,ONE,,BLACK,,40,15.75,280,110.25,7,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10216,540,402,100,110,417102,72990391,8858419000973,เทปผ้าONE#36มม.x9หลา/RD,ONE   ON,ONE,,RED,,40,15.75,960,378,24,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80300,540,402,100,110,417102,72990391,8858419000973,เทปผ้าONE#36มม.x9หลา/RD,ONE   ON,ONE,,RED,,40,15.75,240,94.5,6,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10216,540,402,100,110,417103,72990407,8858419000980,เทปผ้าONE#36มม.x9หลา/BU,ONE   ON,ONE,,BLUE,,40,15.75,920,362.25,23,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80300,540,402,100,110,417103,72990407,8858419000980,เทปผ้าONE#36มม.x9หลา/BU,ONE   ON,ONE,,BLUE,,40,15.75,120,47.25,3,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10216,540,402,100,110,417104,72990414,8858419000997,เทปผ้าONE#36มม.x9หลา/GN,ONE   ON,ONE,,GREEN,,40,15.75,960,378,24,OHOSTRSYS,VAR1
20240914,4BLG02,55,T80300,540,402,100,110,417104,72990414,8858419000997,เทปผ้าONE#36มม.x9หลา/GN,ONE   ON,ONE,,GREEN,,40,15.75,760,299.25,19,OHOSTRSYS,VAR1
20240914,4BLG02,55,F10216,540,402,100,110,417105,72990421,8858419001000,เทปผ้าONE#36มม.x9หลา/YL,ONE   ON,ONE,,YELLOW,,40,15.75,960,378,24,OHOSTRSYS,VAR1
